"cf_if","first_name","last_name","email","company_name","description","goal","pledged","outcome","backers_count","country","currency","launch_date","end_date","category","subcategory"
2015,"Kyle","Cunningham","kyle.cunningham@voila.fr","Decker Inc","Universal encompassing implementation","1500.0","8929.0","successful",83,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
283,"Alex","Smith","alex.smith@fournier.fr","Clark and Sons","Reverse-engineered full-range Internet solution","5000.0","10748.0","successful",154,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
2660,"Evangelos","Peters","evangelos.peters@sanchez.net","Caldwell LLC","Secured executive concept","99500.0","89288.0","failed",940,"CH","CHF","1970-01-01","1970-01-01","film & video","documentary"
321,"Riza","Techer","riza.techer@yahoo.com","Bautista-Cross","Fully-configurable coherent Internet solution","5500.0","12274.0","successful",186,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
1879,"Margaretha","Murialdo","margaretha.murialdo@meunier.com","Nixon Inc","Centralized national firmware","800.0","663.0","failed",26,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
225,"Casey","Flores","casey.flores@baggio.org","Jackson Inc","Mandatory multi-tasking encryption","196900.0","199110.0","successful",2053,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
968,"Calogero","Cross","calogero.cross@mercantini.it","Warren Ltd","Distributed system-worthy application","194500.0","41212.0","live",808,"AU","AUD","1970-01-01","1970-01-01","film & video","documentary"
1257,"Zachary","Vespucci","zachary.vespucci@industrias.com","Brown-Mckee","Networked optimal productivity","1500.0","2708.0","successful",48,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
3111,"Dimitri","Posada","dimitri.posada@gmail.com","Wilson, Hall and Osborne","Advanced global data-warehouse","168600.0","91722.0","failed",908,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
1532,"Vanessa","Tschentscher","vanessa.tschentscher@mitchell.com","Wong-Walker","Multi-channeled disintermediate policy","900.0","12102.0","successful",295,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
1077,"Corey","Greggio","corey.greggio@johnson.org.au","Peterson PLC","User-friendly discrete benchmark","2100.0","11469.0","successful",142,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
3014,"Mitzy","Junk","mitzy.junk@zaragoza.com","Sanchez-Morgan","Realigned upward-trending strategy","1400.0","4126.0","successful",133,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
2665,"Penny","Watson","penny.watson@matthews.net","Cole, Smith and Wood","Integrated zero-defect help-desk","8900.0","2148.0","failed",26,"GB","GBP","1970-01-01","1970-01-01","film & video","documentary"
2726,"Irma","Gemito","irma.gemito@googlemail.com","Thompson-Bates","Expanded encompassing open architecture","33700.0","62330.0","successful",1385,"GB","GBP","1970-01-01","1970-01-01","film & video","documentary"
42,"Nayeli","Gehringer","nayeli.gehringer@hotmail.com","Brown Group","Profit-focused transitional capability","6100.0","7548.0","successful",80,"DK","DKK","1970-01-01","1970-01-01","film & video","documentary"
2976,"Herlinde","George","herlinde.george@free.fr","Whitaker, Wallace and Daniels","Reactive directional capacity","5200.0","14394.0","successful",206,"GB","GBP","1970-01-01","1970-01-01","film & video","documentary"
56,"Lucy","Davidson","lucy.davidson@tele2.it","Green-Carr","Pre-emptive bifurcated artificial intelligence","900.0","14324.0","successful",169,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
896,"Heidi","Barker","heidi.barker@gmail.com","Marshall Inc","Open-source multi-tasking data-warehouse","167400.0","22073.0","failed",441,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
2905,"Debra","Langlois","debra.langlois@schmiedecke.com","Fleming-Oliver","Managed stable function","178200.0","24882.0","failed",355,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
1405,"Modesto","Wright","modesto.wright@pareto.com","Baker, Collins and Smith","Reactive real-time software","114400.0","196779.0","successful",4799,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
705,"Brigitte","Stiebitz","brigitte.stiebitz@gmail.com","Noble-Bailey","Customizable dynamic info-mediaries","800.0","3755.0","successful",34,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
1533,"Christiane","Ricciardi","christiane.ricciardi@zavala.com","Lyons Inc","Balanced attitude-oriented parallelism","39300.0","71583.0","successful",645,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
2906,"Rita","Sharp","rita.sharp@beard-scott.edu.au","Mahoney, Adams and Lucas","Cloned leadingedge utilization","9200.0","12129.0","successful",154,"CA","CAD","1970-01-01","1970-01-01","film & video","documentary"
197,"Tina","Rodriguez","tina.rodriguez@web.de","Stewart-Coleman","Customer-focused disintermediate toolset","134600.0","59007.0","failed",1439,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
1739,"Ottavio","Rust","ottavio.rust@crespi.com","Jackson PLC","Quality-focused client-server core","163700.0","93963.0","failed",1999,"CA","CAD","1970-01-01","1970-01-01","film & video","documentary"
694,"Stephen","Pratesi","stephen.pratesi@hotmail.com","Potter, Harper and Everett","Decentralized composite paradigm","121400.0","65755.0","failed",792,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
675,"Stanley","Mills","stanley.mills@parker-lee.biz","Lane, Ryan and Chapman","Switchable demand-driven help-desk","6300.0","5674.0","failed",105,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
1929,"Gabriella","Avila","gabriella.avila@gmail.com","Hunt Group","Reverse-engineered executive emulation","163800.0","78743.0","failed",2072,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
699,"Gail","Petrocelli","gail.petrocelli@yahoo.com","Mccann-Le","Focused coherent methodology","153600.0","107743.0","failed",1796,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
1068,"Sylvia","Bonomo","sylvia.bonomo@poulain.com","Murillo-Mcfarland","Synchronized client-driven projection","84400.0","98935.0","successful",1052,"DK","DKK","1970-01-01","1970-01-01","film & video","documentary"
306,"Edward","Scott","edward.scott@yahoo.com","Kelley, Stanton and Sanchez","Optional tangible pricing structure","3700.0","5107.0","successful",85,"AU","AUD","1970-01-01","1970-01-01","film & video","documentary"
1165,"Giacobbe","Owens","giacobbe.owens@huet.fr","Powell and Sons","Centralized clear-thinking conglomeration","18900.0","60934.0","successful",909,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
1956,"Steven","Folliero","steven.folliero@noos.fr","Avery, Brown and Parker","Exclusive intangible extranet","7900.0","5113.0","failed",102,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
1131,"Amador","Riley","amador.riley@hotmail.com","Smith-Ramos","Persevering optimizing Graphical User Interface","140300.0","5112.0","failed",82,"DK","DKK","1970-01-01","1970-01-01","film & video","documentary"
313,"Marcantonio","Bennett","marcantonio.bennett@hopkins.com.au","Bailey and Sons","Grass-roots dynamic emulation","120700.0","57010.0","failed",750,"GB","GBP","1970-01-01","1970-01-01","film & video","documentary"
800,"Deanna","Aporti","deanna.aporti@bouygtel.fr","Park-Goodman","Customer-focused impactful extranet","5100.0","12219.0","successful",272,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
2084,"Morgan","Irizarry","morgan.irizarry@williams-harris.biz","Walsh-Watts","Polarized actuating implementation","3600.0","8158.0","successful",190,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
337,"Natividad","Wong","natividad.wong@hoevel.com","Ray, Li and Li","Front-line disintermediate hub","5000.0","7119.0","successful",237,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
2160,"Leif","Monnier","leif.monnier@querini.it","Barnes, Wilcox and Riley","Reverse-engineered well-modulated ability","5600.0","13868.0","successful",555,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
1840,"Jordan","Rowe","jordan.rowe@outlook.com","Thomas-Simmons","Proactive 24hour frame","48500.0","75906.0","successful",3036,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
550,"Erika","Toussaint","erika.toussaint@sfr.fr","Smith-Nguyen","Advanced intermediate Graphic Interface","9700.0","4932.0","failed",67,"AU","AUD","1970-01-01","1970-01-01","film & video","documentary"
1052,"Carly","Summers","carly.summers@yahoo.co.uk","Williams and Sons","Public-key bottom-line algorithm","140800.0","88536.0","failed",2108,"CH","CHF","1970-01-01","1970-01-01","film & video","documentary"
1485,"Victor","Jacobs","victor.jacobs@young.com","Alvarez-Andrews","Extended impactful secured line","4900.0","14273.0","successful",210,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
2267,"Eraldo","Schmiedt","eraldo.schmiedt@hotmail.de","Pierce-Ramirez","Organized scalable initiative","7700.0","14644.0","successful",157,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
398,"Nuray","Anguillara","nuray.anguillara@yahoo.co.uk","Rodriguez-Hansen","Intuitive cohesive groupware","8800.0","8747.0","canceled",94,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
1024,"Joshua","Scheibe","joshua.scheibe@turci.org","Williams, Price and Hurley","Synchronized demand-driven infrastructure","3000.0","7758.0","successful",165,"CA","CAD","1970-01-01","1970-01-01","film & video","documentary"
2029,"Ellie","Galarza","ellie.galarza@pareto-cattaneo.net","Collins-Martinez","Progressive grid-enabled website","8400.0","10770.0","successful",199,"IT","EUR","1970-01-01","1970-01-01","film & video","documentary"
2736,"Ottfried","Marques","ottfried.marques@tyler-watson.info","Davis-Gonzalez","Balanced regional flexibility","179100.0","93991.0","failed",1221,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
663,"Lore","Delaunay","lore.delaunay@yahoo.com","Hayes Group","Implemented even-keeled standardization","5500.0","8964.0","successful",191,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
2638,"Gianmarco","Alcaraz","gianmarco.alcaraz@zacchia.net","Tapia, Sandoval and Hurley","Cloned fresh-thinking model","171000.0","84891.0","canceled",976,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
1876,"Patrizio","Cisneros","patrizio.cisneros@martinez.edu.au","Smith-Hill","Integrated holistic paradigm","9400.0","5918.0","canceled",160,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
1847,"Isidor","Carpenter","isidor.carpenter@chauvin.com","Cummings-Hayes","Virtual multi-tasking core","145500.0","101987.0","canceled",2266,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
1521,"Grace","Kroker","grace.kroker@hotmail.com","Freeman-French","Multi-layered optimal application","7200.0","6115.0","failed",75,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
2780,"Jared","Ferguson","jared.ferguson@roberts.com","Beck-Weber","Business-focused full-range core","129100.0","188404.0","successful",2326,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
3184,"Leah","Ornelas","leah.ornelas@gmail.com","Wilson Group","Ameliorated foreground focus group","6200.0","13441.0","successful",480,"US","USD","1970-01-01","1970-01-01","film & video","documentary"
2340,"Tatiana","Thompson","tatiana.thompson@hunt.net","Green Ltd","Monitored empowering installation","5200.0","13838.0","successful",220,"US","USD","1970-01-01","1970-01-01","film & video","drama"
1950,"Sandra","Hardy","sandra.hardy@web.de","Kim Ltd","Assimilated hybrid intranet","6300.0","5629.0","failed",55,"US","USD","1970-01-01","1970-01-01","film & video","drama"
118,"Lina","Alcala","lina.alcala@vespa.net","Reeves, Thompson and Richardson","Proactive composite alliance","131800.0","147936.0","successful",1396,"US","USD","1970-01-01","1970-01-01","film & video","drama"
2871,"Stewart","Hunt","stewart.hunt@anderson-vargas.biz","Mitchell and Sons","Synergized intangible challenge","125500.0","188628.0","successful",1965,"DK","DKK","1970-01-01","1970-01-01","film & video","drama"
2309,"Abdul","Thomas","abdul.thomas@vasari.com","Smith-Jones","Reverse-engineered static concept","8800.0","12356.0","successful",209,"US","USD","1970-01-01","1970-01-01","film & video","drama"
1459,"Dennis","Boaga","dennis.boaga@gmx.de","Luna, Anderson and Fox","Secured directional encryption","9600.0","14925.0","successful",533,"DK","DKK","1970-01-01","1970-01-01","film & video","drama"
565,"Meta","Cuzzocrea","meta.cuzzocrea@howard-jensen.org","Briggs PLC","Distributed context-sensitive flexibility","82800.0","2721.0","canceled",58,"US","USD","1970-01-01","1970-01-01","film & video","drama"
593,"Michele","Brambilla","michele.brambilla@yahoo.com","Perry and Sons","Business-focused logistical framework","54700.0","163118.0","successful",1989,"US","USD","1970-01-01","1970-01-01","film & video","drama"
2965,"Astrid","Roht","astrid.roht@fastwebnet.it","Rogers, Jacobs and Jackson","Upgradable multi-state instruction set","121500.0","108161.0","failed",1335,"CA","CAD","1970-01-01","1970-01-01","film & video","drama"
476,"Alphonse","Nitto","alphonse.nitto@voila.fr","Taylor, Cisneros and Romero","Open-source neutral task-force","157600.0","23159.0","failed",331,"GB","GBP","1970-01-01","1970-01-01","film & video","drama"
1159,"Carl","Macias","carl.macias@yahoo.com","Holmes PLC","Digitized local info-mediaries","46100.0","77012.0","successful",1604,"AU","AUD","1970-01-01","1970-01-01","film & video","drama"
1383,"Mathew","Maestas","mathew.maestas@casas-garrido.com","Morris Group","Realigned impactful artificial intelligence","4800.0","3045.0","failed",31,"US","USD","1970-01-01","1970-01-01","film & video","drama"
47,"Helen","Polanco","helen.polanco@hotmail.com","Woods Inc","Upgradable upward-trending portal","4000.0","1763.0","failed",39,"US","USD","1970-01-01","1970-01-01","film & video","drama"
1103,"Conor","Reinhardt","conor.reinhardt@yahoo.com.au","Terry-Salinas","Networked secondary structure","98800.0","139354.0","successful",2080,"US","USD","1970-01-01","1970-01-01","film & video","drama"
2099,"Guglielmo","Caldwell","guglielmo.caldwell@loeffler.com","Olsen-Ryan","Assimilated neutral utilization","5600.0","10328.0","successful",159,"US","USD","1970-01-01","1970-01-01","film & video","drama"
2208,"Luciana","Petitjean","luciana.petitjean@patterson-cole.biz","Collins LLC","Decentralized 4thgeneration time-frame","25500.0","45983.0","successful",460,"US","USD","1970-01-01","1970-01-01","film & video","drama"
1060,"Uriel","Holt","uriel.holt@gmail.com","Best, Miller and Thomas","Re-engineered mobile task-force","7800.0","9289.0","successful",131,"AU","AUD","1970-01-01","1970-01-01","film & video","drama"
2775,"Pauline","Ackermann","pauline.ackermann@arredondo-roque.com","Wilson Ltd","Function-based multi-state software","7600.0","11061.0","successful",369,"US","USD","1970-01-01","1970-01-01","film & video","drama"
458,"Emiliano","Wells","emiliano.wells@gmx.de","Clark, Mccormick and Mendoza","Self-enabling didactic orchestration","89100.0","13385.0","failed",243,"US","USD","1970-01-01","1970-01-01","film & video","drama"
141,"Jacques","Heidrich","jacques.heidrich@zamudio-chapa.com","Hardin-Dixon","Focused solution-oriented matrix","1300.0","12597.0","successful",156,"US","USD","1970-01-01","1970-01-01","film & video","drama"
284,"Katharine","Zaccagnini","katharine.zaccagnini@hotmail.com","Becker-Scott","Managed optimizing archive","7900.0","7875.0","failed",183,"US","USD","1970-01-01","1970-01-01","film & video","drama"
2882,"Caroline","Reeves","caroline.reeves@yahoo.com","Barnes-Williams","Upgradable explicit forecast","8600.0","4832.0","live",45,"US","USD","1970-01-01","1970-01-01","film & video","drama"
2773,"Arcelia","Babati","arcelia.babati@orange.fr","Rodriguez-Patterson","Inverse static standardization","99500.0","17879.0","canceled",215,"US","USD","1970-01-01","1970-01-01","film & video","drama"
